Battery temp, Charger temp, Battery voltage, Battery current, Battery capacity
25,Not,8771,322,99
25,Not,8771,323,99
25,Not,8771,322,99
25,Not,8771,324,99
25,Not,8773,321,99
25,Not,8773,321,99
25,Not,8773,323,99
25,Not,8773,321,99
25,Not,8773,321,99
25,Not,8772,321,99
25,Not,8771,322,99
25,Not,8771,320,99
25,Not,8772,320,99
25,Not,8772,321,99
25,Not,8771,320,99
25,Not,8771,321,99
25,Not,8771,319,99
25,Not,8772,321,99
25,Not,8771,320,99
25,Not,8771,320,99
25,Not,8771,320,99
25,Not,8774,320,99
25,Not,8774,320,99
25,Not,8773,319,99
25,Not,8772,319,99
25,Not,8772,319,99
25,Not,8772,320,99
25,Not,8772,319,99
25,Not,8773,319,99
25,Not,8772,319,99
25,Not,8772,319,99
25,Not,8772,320,99
25,Not,8772,318,99
25,Not,8772,319,99
25,Not,8772,318,99
25,Not,8772,318,99
25,Not,8773,318,99
25,Not,8772,318,99
25,Not,8772,318,99
25,Not,8774,318,99
25,Not,8774,319,99
25,Not,8774,319,99
25,Not,8774,317,99
25,Not,8774,318,99
25,Not,8773,318,99
25,Not,8772,317,99
25,Not,8773,316,99
25,Not,8773,316,99
25,Not,8772,317,99
25,Not,8771,316,99
25,Not,8771,317,99
25,Not,8771,315,99
25,Not,8771,315,99
25,Not,8772,315,99
25,Not,8772,315,99
25,Not,8772,315,99
25,Not,8772,315,99
25,Not,8772,315,99
25,Not,8772,315,99
25,Not,8773,314,99
25,Not,8774,314,99
25,Not,8774,315,99
25,Not,8774,315,99
25,Not,8774,314,99
25,Not,8772,314,99
25,Not,8772,314,99
25,Not,8773,312,99
25,Not,8772,312,99
25,Not,8772,312,99
25,Not,8772,314,99
25,Not,8772,314,99
25,Not,8772,312,99
25,Not,8771,312,99
25,Not,8772,311,99
25,Not,8772,311,99
25,Not,8772,312,99
25,Not,8772,311,99
25,Not,8772,311,99
25,Not,8772,310,99
25,Not,8772,311,99
25,Not,8774,310,99
25,Not,8774,310,99
25,Not,8774,310,99
25,Not,8774,312,99
25,Not,8774,311,99
25,Not,8773,310,99
25,Not,8773,311,99
25,Not,8773,310,99
25,Not,8773,309,99
25,Not,8772,309,99
25,Not,8772,310,99
25,Not,8772,309,99
25,Not,8772,308,99
25,Not,8772,309,99
25,Not,8772,309,99
25,Not,8772,309,99
25,Not,8772,308,99
25,Not,8772,307,99
25,Not,8772,307,99
25,Not,8772,307,99
25,Not,8774,307,99
25,Not,8774,307,99
25,Not,8773,307,99
25,Not,8774,306,99
25,Not,8774,307,99
25,Not,8773,308,99
25,Not,8773,307,99
25,Not,8773,306,99
25,Not,8773,306,99
25,Not,8773,307,99
25,Not,8773,308,99
25,Not,8773,305,99
25,Not,8773,308,99
25,Not,8773,306,99
25,Not,8773,305,99
25,Not,8775,305,99
25,Not,8775,306,99
25,Not,8775,304,99
25,Not,8775,305,99
25,Not,8775,306,99
25,Not,8773,303,99
25,Not,8773,305,99
25,Not,8774,306,99
25,Not,8773,304,99
25,Not,8773,304,99
25,Not,8773,304,99
25,Not,8773,303,99
25,Not,8773,303,99
25,Not,8773,303,99
25,Not,8773,304,99
25,Not,8772,304,99
25,Not,8772,303,99
25,Not,8772,302,99
25,Not,8772,303,99
25,Not,8772,303,99
25,Not,8774,302,99
25,Not,8774,301,99
25,Not,8774,302,99
25,Not,8774,301,99
25,Not,8774,302,99
25,Not,8773,301,99
25,Not,8773,302,99
25,Not,8773,301,99
25,Not,8773,301,99
25,Not,8773,301,99
25,Not,8772,302,99
25,Not,8772,300,99
25,Not,8772,300,99
25,Not,8773,301,99
25,Not,8773,300,99
25,Not,8772,299,99
25,Not,8772,300,99
25,Not,8772,301,99
25,Not,8772,300,99
25,Not,8779,299,99
25,Not,8772,298,100
